ID,Category,Name,Alt_Name,Description,Can_Own,Min_Status_Name,Max_Status_Name,Min_Status_Level,Max_Status_Level
100000000296,Magical_Arts,Sage,,a wise and experienced magic-user.,0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",8,12
100000000297,Magical_Arts,Seer,Oracle,able to see what the future holds through supernatural insight.,1,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",8,12
100000000298,Magical_Arts,Shaman,,accesses and influences the world of good and evil spirits.,1,"Guild apprentice, Journeyman, Militia member","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",5,18
100000000299,Magical_Arts,Shapeshifter,,a person with the ability to change their physical form.,1,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000300,Magical_Arts,Sorcerer,Sorceress,derives their magical abilities innately rather than through study.,1,"Guild apprentice, Journeyman, Militia member","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",5,18
100000000301,Magical_Arts,Summoner,,"a mage able to summon forth magical beasts, creatures, and monsters.",1,"Guild apprentice, Journeyman, Militia member","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",5,18
100000000302,Magical_Arts,Transmuter,,"alters matter in form, appearance, or nature.",1,"Guild apprentice, Journeyman, Militia member","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",5,18
100000000303,Magical_Arts,Warlock,,a mage who has gained their abilities by forming a pact with an otherworldly being.,0,"Guild apprentice, Journeyman, Militia member","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",5,18
100000000304,Magical_Arts,Witchdoctor,,"a tribal mage with powers of healing, divination, and protection against the magic of others.",0,"Guild apprentice, Journeyman, Militia member","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",5,18
100000000305,Magical_Arts,Witch,,"a woman who has supernatural powers and practices sorcery, typically in solitude.",0,"Guild apprentice, Journeyman, Militia member","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",5,18
100000000306,Magical_Arts,Wizard,,derives their magical abilities through study.,0,"Guild apprentice, Journeyman, Militia member","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",5,18
100000000307,Magical_Arts,Wordsmith,,draws their power from language and casts by dictation.,0,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000308,Military_Security,Admiral,,commands a fleet or naval squadron.,0,"Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",14,16
100000000309,Military_Security,Archer,,"in long-range weapons, such as the bow, crossbow, sling, etc. to inflict damage from afar.",0,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000310,Military_Security,Bailiff,,looks after prisoners.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000311,Military_Security,Bodyguard,,"escorts and protects another person, especially a dignitary.",0,"Guild apprentice, Journeyman, Militia member","Master craftsman, Artisan, Miller, Scout",5,6
100000000312,Military_Security,Bouncer,,prevents troublemakers from entering or to eject them from the premises of an establishment.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000313,Military_Security,Captain,,an army officer of high rank in charge of commanding squadrons of soldiers.,0,"Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government","Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government",10,10
100000000314,Military_Security,Castellan,,the governor of a castle.,0,"Noble Heir, Castle Commander, Master of Spies, Herald","Noble Heir, Castle Commander, Master of Spies, Herald",13,14
100000000315,Military_Security,Cavalier,,a skilled horseback rider.,0,"Master craftsman, Artisan, Miller, Scout","Master craftsman, Artisan, Miller, Scout",6,6
100000000316,Military_Security,City Watch,,an officer of law enforcement who resides in larger towns or cities.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000317,Military_Security,Commissar,,teaches principles and policies to military units.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000318,Military_Security,Constable,,"an officer with limited policing authority, typically in a small town.",0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000319,Military_Security,Detective,,investigates and solves crimes.,1,"Master craftsman, Artisan, Miller, Scout","Master craftsman, Artisan, Miller, Scout",6,6
100000000320,Military_Security,Drummer,,a non-combatant foot soldier who sounds signals for changes in formation in combat.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000321,Military_Security,Duelist,,skilled in one-on-one combat.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",7,17
100000000322,Military_Security,Executioner,,carries out a sentence of death on a legally condemned person.,0,"Peasant, Farmer, Laborer","Peasant, Farmer, Laborer",3,3
100000000323,Military_Security,Firefighter,,extinguishes fires.,0,"Guild apprentice, Journeyman, Militia member","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",5,8
100000000324,Military_Security,Guard,,"a person who keeps watch, especially a soldier or other person formally assigned to protect a person or to control access to a place.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000325,Military_Security,General,,the chief commander of an army.,0,"Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",14,16
100000000326,Military_Security,Inspection Officer,,responsible for the inspection of military units to ensure they meet appropriate standards of training and efficiency.,0,"Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",10,12
100000000327,Military_Security,Intelligence Officer,,"collects, compiles and organizes information about the enemy",0,"Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",10,12
100000000328,Military_Security,Jailer,,supervises a jail and the prisoners in it.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",4,7
100000000329,Military_Security,Lieutenant,,an officer of middle rank in the armed forces.,0,"Master merchant, Councilor, Paladin, Cleric","Master merchant, Councilor, Paladin, Cleric",9,9
100000000330,Military_Security,Marksman,,"in long-range weapons, such as the bow, crossbow, sling, etc. to inflict damage from afar.",0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000331,Military_Security,Marshall,,has the charge of the cavalry in the household of a monarch.,0,"Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",10,12
100000000332,Military_Security,Medic,,a medical practitioner equipped for the battlefield.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Master merchant, Councilor, Paladin, Cleric",7,9
100000000333,Military_Security,Mercenary,,"a soldier without allegiance who works for money, typically a member of a company or guild.",1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",4,7
100000000334,Military_Security,Privateer,,engages in maritime warfare under a commission of war.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",4,7
100000000335,Military_Security,Quartermaster,,"responsible for providing quarters, rations, clothing, and other supplies.",0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Master merchant, Councilor, Paladin, Cleric",7,9
100000000336,Military_Security,Royal Guard,,responsible for the protection of a royal person.,0,"Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",11,12
100000000337,Military_Security,Runner,,carries information between lines in wartime.,0,"Guild apprentice, Journeyman, Militia member","Guild apprentice, Journeyman, Militia member",5,5
100000000338,Military_Security,Sapper,,"a soldier responsible for tasks such as building and repairing roads and bridges, laying and clearing mines, etc.",0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000339,Military_Security,Sergeant,,"an officer instructed with a protective duty, typically worth “half a knight” in regard.",0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000340,Military_Security,Sergeant-at-Arms,,"charged with keeping order during meetings and, if necessary, participates in battle.",0,"Master merchant, Councilor, Paladin, Cleric","Master merchant, Councilor, Paladin, Cleric",9,9
100000000341,Military_Security,Scout,,"sent ahead of a main force so as to gather information about the enemy’s position, strength, or movements.",0,"Master craftsman, Artisan, Miller, Scout","Master craftsman, Artisan, Miller, Scout",6,6
100000000342,Military_Security,Siege Artilleris,,works the artillery machines of an army.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000343,Military_Security,Slave Driver,,oversees and urges on slaves at work.,1,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000344,Military_Security,Soldier,,serves in an army.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000345,Military_Security,Special Force Soldier,,carries out special operations.,0,"Master merchant, Councilor, Paladin, Cleric","Master merchant, Councilor, Paladin, Cleric",9,9
100000000346,Military_Security,Spy,,"secretly collects and reports information on the activities, movements, and plans of an enemy or competitor.",0,"Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",11,12
100000000347,Military_Security,Tactician,,uses a carefully planned military strategy to achieve a specific end.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000348,Military_Security,Tollkeeper,,"collects tolls at a bridge, road etc. where a charge is made.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000349,Military_Security,Torturer,,inflicts severe pain on someone as a punishment or in order to force them to do or say something.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000350,Military_Security,Warden,,responsible for the supervision of a particular place or thing or for ensuring that regulations associated with it are obeyed.,0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000351,Military_Security,Warmage,,a soldier skilled in destructive battle magic.,0,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,11
100000000352,Religion,Abbot,Abbess,the head of an abbey of monks.,0,"Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",14,18
100000000353,Religion,Acolyte,,assists the celebrant in a religious service or procession.,0,"Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",10,12
100000000354,Religion,Almoner,,distributes money and food to poor people.,0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government",8,10
100000000355,Religion,Archbishop,,"responsible for an archdiocese, their surrounding district.",0,"Hero of Great Renown, High Priest of the Faith","Hero of Great Renown, High Priest of the Faith",31,38
100000000356,Religion,Bishop,,"a senior member of the clergy, usually in charge of a diocese and empowered to confer holy orders.",0,"Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government","Baron, Earl, Margrave, Magnate, Master Duelist, Wizard, Ambassador",14,18
100000000357,Religion,Cantor,,sings liturgical music and leads prayer in a synagogue.,0,"Master craftsman, Artisan, Miller, Scout","Master craftsman, Artisan, Miller, Scout",6,6
100000000358,Religion,Cardinal,,"a leading dignitary of a church, nominated by the highest official.",0,"Duke, Duchess, Royal Heir, Supreme Swordsman","Duke, Duchess, Royal Heir, Supreme Swordsman",26,30
100000000359,Religion,Chaplain,,"a member of the clergy attached to a private chapel, institution, ship, branch of the armed forces, etc.",0,"Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",10,16
100000000360,Religion,Cleric,,"has devoted their entire being to the will of their god, thus gaining magical powers.",0,"Master merchant, Councilor, Paladin, Cleric","Master merchant, Councilor, Paladin, Cleric",9,9
100000000361,Religion,Confessor,,hears confessions and gives absolution and spiritual counsel.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",7,7
100000000362,Religion,Cultist,,a member of a cult who generally lives outside of conventional society and worships an unorthodox patron.,0,"Serf, Kobold, Goblin, Bandit","Serf, Kobold, Goblin, Bandit",2,2
100000000363,Religion,Cult Leader,,the organizational leader of a cult who is occasionally also the founder.,1,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000364,Religion,Deacon,,an ordained minister of an order ranking below that of priest.,0,"Provincial Governor, Keeper of Treasury","Provincial Governor, Keeper of Treasury",19,20
100000000365,Religion,Diviner,,seeks ultimate divination in order to further understand or meet godly substance.,1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000366,Religion,Exorcist,,expels or attempts to expel evil spirits from a person or place.,0,"Master craftsman, Artisan, Miller, Scout","Master craftsman, Artisan, Miller, Scout",6,6
100000000367,Religion,High Priest,,the chief priest of a religion.,0,"Hero of Great Renown, High Priest of the Faith","Hero of Great Renown, High Priest of the Faith",31,40
100000000368,Religion,Inquisitor,,seeks to eliminate heresy and other things contrary to the doctrine or teachings of their faith.,0,"Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government","Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government",10,10
100000000369,Religion,Missionary,,goes on a religious mission to promote their faith in a foreign place.,0,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000370,Religion,Monk,,"able to manifest their spirituality through a calm, centered being and thus gain abilities which function similarly to magic.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000371,Religion,Nun,,"a member of a religious community of women, especially a cloistered one, living under vows of poverty, chastity, and obedience.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000372,Religion,Paladin,,a holy knight and divine spellcaster crusading in the name of good and order.,0,"Master merchant, Councilor, Paladin, Cleric","Master merchant, Councilor, Paladin, Cleric",9,9
100000000373,Religion,Pardoner,,raises money for religious works by soliciting offerings and granting indulgences.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000374,Religion,Priest,,has the authority to perform certain rites and administer certain sacraments.,0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000375,Religion,Prophet,,regarded as an inspired teacher or proclaimer of the will of God.,0,"Mythic Hero, Demigod","Mythic Hero, Demigod",61,70
100000000376,Religion,Sexton,,"looks after a church and churchyard, sometimes acting as bell-ringer and formerly as a gravedigger.",0,"Peasant, Farmer, Laborer","Commoner, Adventurer, Sailor, Guard, Entertainer",3,4
100000000377,Religion,Templar,,fights in a religious military order.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Master merchant, Councilor, Paladin, Cleric",7,9
100000000378,Science_Math_Education,Abecedarian,,teaches the illiterate.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",4,7
100000000379,Science_Math_Education,Accoucheur,Obstetrician,assists in childbirth and the care of women giving birth.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000380,Science_Math_Education,Anthropologist,,"studies the customs, beliefs, and relationships of humanoids and intellectually and culturally advanced creatures.",0,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000381,Science_Math_Education,Apothecary,,"prepares and sells medicines, drugs, and potions.",1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000382,Science_Math_Education,Apprentice,,studies a trade under a skilled employer.,0,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000383,Science_Math_Education,Archaeologist,,studies humanoid history and prehistory through the excavation of sites and the analysis of artifacts and other physical remains.,0,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000384,Science_Math_Education,Archivist,,maintains and is in charge of archives.,1,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000385,Science_Math_Education,Assayer,,"determiner of the proportions of metal in ore and the amount of copper, silver, gold, or platinum in coins.",1,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000386,Science_Math_Education,Astrologer,,uses astrology to tell others about their character or to predict their future.,1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000387,Science_Math_Education,Astronomer,,makes observations of celestial and scientific phenomena within the material plane.,1,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000388,Science_Math_Education,Bloodletter,,surgically removes some of a patient’s blood for therapeutic purposes.,1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000389,Science_Math_Education,Botanist,,an expert in or student of the scientific study of plants.,1,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000390,Science_Math_Education,Cartographer,,a scholar and illustrator of maps.,1,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000391,Science_Math_Education,Chemist,,engaged in chemical research or experiments.,1,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000392,Science_Math_Education,Dean,,the head of a college or university.,0,"Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",11,16
100000000393,Science_Math_Education,Doctor,,a qualified practitioner of medicine.,1,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",8,16
100000000394,Science_Math_Education,Drakologist,,studies or is an expert in the branch of zoology concerned with dragons.,1,"Guild apprentice, Journeyman, Militia member","Master merchant, Councilor, Paladin, Cleric",5,9
100000000395,Science_Math_Education,Engineer,,designer of a machine or structure.,0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",8,16
100000000396,Science_Math_Education,Entomologist,,studies or is an expert in the branch of zoology concerned with insects.,1,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",8,16
100000000397,Science_Math_Education,Herbalist,,practices healing by the use of herbs.,1,"Guild apprentice, Journeyman, Militia member","Master merchant, Councilor, Paladin, Cleric",5,9
100000000398,Science_Math_Education,Historian,,"an expert in or student of history, especially that of a particular period, geographical region, or social phenomenon.",0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",8,16
100000000399,Science_Math_Education,Horologist,,a scholar of time and entropy.,0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",8,16
100000000400,Science_Math_Education,Librarian,,administers or assists in a library.,0,"Guild apprentice, Journeyman, Militia member","Master merchant, Councilor, Paladin, Cleric",5,9
100000000401,Science_Math_Education,Mathematician,,"a scholar of the abstract science of number, quantity, and space.",0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",8,16
100000000402,Science_Math_Education,Mortician,,prepares dead bodies for burial or cremation and makes arrangements for funerals.,1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000403,Science_Math_Education,Nurse,,"cares for the sick or infirm, especially in a hospital.",0,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000404,Science_Math_Education,Optometrist,,examines the eyes for visual defects and prescribes eyeglasses.,1,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000405,Science_Math_Education,Philosopher,,"a scholar of the fundamental nature of knowledge, reality, and existence.",0,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000406,Science_Math_Education,Professor,,a teacher of the highest rank in a college or university.,0,"Guild apprentice, Journeyman, Militia member","Kight or Petty Noble, Cult Leader, Court Jester, Senator, Upper Government",5,12
100000000407,Science_Math_Education,Scholar,,a specialist in a particular branch of study who pursues the acquisition of knowledge.,0,"Guild apprentice, Journeyman, Militia member","Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government",5,10
100000000408,Science_Math_Education,Scribe,,copies out manuscripts.,1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000409,Science_Math_Education,Student,,attends school or learns under other to enter and pursue a particular subject.,0,"Guild apprentice, Journeyman, Militia member","Guild apprentice, Journeyman, Militia member",5,5
100000000410,Science_Math_Education,Surgeon,,practices surgery.,1,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",8,16
100000000411,Science_Math_Education,Taxonomist,,groups organisms into categories,0,"Guild apprentice, Journeyman, Militia member","Master craftsman, Artisan, Miller, Scout",5,6
100000000412,Science_Math_Education,Teacher,,instructs on a particular skill or subject.,0,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",7,8
100000000413,Science_Math_Education,Theologian,,engages in the study of the nature of God and religious belief.,0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Lord or Lady, Merchant Prince, Noble, General, Admiral, High Government",8,16
100000000414,Science_Math_Education,Tutor,,charged with the instruction and guidance of another.,1,"Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",7,8
100000000415,Science_Math_Education,Veterinarian,,treats diseased or injured animals.,1,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Master merchant, Councilor, Paladin, Cleric",8,9
100000000416,Science_Math_Education,Zoologist,,"an expert in or a student of the behavior, physiology, classification, and distribution of animals.",0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Master merchant, Councilor, Paladin, Cleric",8,9
100000000417,Transportation,Boatman,,mans a small seacraft.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000418,Transportation,Bosun,,in charge of organizing the equipment and crew of a ship.,0,"Guild apprentice, Journeyman, Militia member","Master craftsman, Artisan, Miller, Scout",5,6
100000000419,Transportation,Cabin Boy,Cabin Girl,waits on the orders of a ship’s officers and passengers.,0,"Peasant, Farmer, Laborer","Peasant, Farmer, Laborer",3,3
100000000420,Transportation,Caravaneer,,travels or lives in a caravan.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000421,Transportation,Charioteer,,drives a chariot.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000422,Transportation,Carter,,transports goods by cart.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000423,Transportation,Ferryman,,operates a ferry.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000424,Transportation,First Mate,,the deck officer second in command to the master of a ship.,0,"Master merchant, Councilor, Paladin, Cleric","Master merchant, Councilor, Paladin, Cleric",9,9
100000000425,Transportation,Helmsman,,steers a ship or boat.,0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000426,Transportation,Navigator,,"directs the route or course of a ship or other form of transportation, especially by using instruments and maps.",0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000427,Transportation,Purser,,"keeps the accounts of a ship, especially as the head steward on a passenger vessel.",0,"Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government","Guild leader, Bishop, Bandit King, Ranger, Corsair, Low Government",8,8
100000000428,Transportation,Sailor,,works as a member of the crew of a commercial or naval ship or boat.,0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000429,Transportation,Sea Captain,,commands a ship.,1,"Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government","Ship or Army Captain, Mayor, Clan Chieftain, Caravan master, Middle Government",10,10
100000000430,Transportation,Shipwright,,a carpenter skilled in ship construction and repair.,1,"Guild apprentice, Journeyman, Militia member","Merchant, Soldier, Watchman, Archer, Business Owner, Renowed Entertainer",5,7
100000000431,Transportation,Wagoner,,drives a horse-drawn wagon.,1,"Commoner, Adventurer, Sailor, Guard, Entertainer","Commoner, Adventurer, Sailor, Guard, Entertainer",4,4
100000000432,Unemployed_SelfEmployed_Outcast,Adventurer,,"wanders the world in search of knowledge, treasure, fame, glory or a multitude of additional wants and desires.",0,"Commoner, Adventurer, Sailor, Guard, Entertainer","Hero of Great Renown, High Priest of the Faith",4,40
100000000433,Unemployed_SelfEmployed_Outcast,Beggar,,lives by asking for money or food.,0,"Thrall, Bond Servant","Thrall, Bond Servant",1,1
